CHROM,POS,A_Kalix_Baltic_Spring,B_Vaxholm_Baltic_Spring,DalBoB_Atlantic_Autumn,DalGeB_Atlantic_Autumn,DalInB_Atlantic_Spring,DalNsF_Atlantic_Autumn,DalNsS_Atlantic_Spring,G_Gamleby_Baltic_Spring,HGS10_Downs_EnglishChannel_Winter,HGS11_RingkobingFjord_NorthSea_Spring,HGS12_BornholmBasin_Baltic_Autumn,HGS15_NSSH_Atlantic_Spring,HGS16_Orkney_NorthSea_Autumn,HGS17_IsleOfMan_IrishSea_Autumn,HGS18_CelticSea_Atlantic_AutumnWinter,HGS19_TeelinBay_Atlantic_Winter,HGS1_Riga_Baltic_Spring,HGS20_CapeWrath_Atlantic_Spring,HGS21_Hebrides_Atlantic_Mixed,HGS22_CapeWrath_Atlantic_Autumn,HGS23_Clyde_Atlantic_Spring,HGS24_Landvik_Atlantic_Spring,HGS25_Lindas_Atlantic_Spring,HGS26_Lusterfjorden_Atlantic_Spring,HGS27_Gloppen_Atlantic_Spring,HGS2_Riga_Baltic_Spring,HGS3_Riga_Baltic_Autumn,HGS4_Riga_Baltic_Autumn,HGS5_Schlei_Baltic_Autumn,HGS6_Schlei_Baltic_Spring,HGS71_Rugen_Baltic_Spring,HGS72_Rugen_Baltic_Spring,HGS8_KattegatNorth_Atlantic_Spring,HGS9_Greenland_Atlantic_Spring,H_Fehmarn_Baltic_Autumn,J_Traslovslage_Baltic_Spring,LandvikS17_Norway_Baltic_Spring,N_NorthSea_Atlantic_Autumn,O_Hamburgsund_Atlantic_Spring,PB10_Skagerrak_Atlantic_Spring,PB11_Kalmar_Baltic_Spring,PB12_Karlskrona_Baltic_Spring,PB1_HastKar_Baltic_Spring,PB2_Iceland_Atlantic_Spring,PB4_Hudiksvall_Baltic_Spring,PB5_Galve_Baltic_Spring,PB6_Galve_Baltic_Summer,PB7_Galve_Baltic_Autumn,PB9_Kattegat_Atlantic_Spring,PN3_CentralBaltic_Baltic_Spring,Q_Norway_Atlantic_Atlantic_Spring,TysklandS18_Germany_Baltic
chr12,24546056,0.03,0.33,0.07,0.29,0.0,0.0,0.0,0.56,0.45,0.21,0.21,0.0,0.4,0.36,0.36,0.46,0.15,0.43,0.53,0.61,0.5,0.35,0.57,0.44,0.45,0.12,0.16,0.18,0.42,0.33,0.18,0.11,0.4,0.0,0.2,0.19,0.67,0.51,0.37,0.6,0.24,0.0,0.0,0.0,0.2,0.0,0.04,0.27,0.47,0.06,0.02,0.17
chr12,24571048,0.08,0.5,0.07,0.65,0.06,0.09,0.12,0.5,1.0,0.57,0.14,0.07,1.0,0.86,0.88,0.95,0.38,0.67,1.0,1.0,0.86,1.0,0.87,0.65,0.89,0.29,0.2,0.33,0.88,0.38,0.28,0.35,0.64,0.06,0.14,0.65,0.9,1.0,0.55,0.72,0.23,0.04,0.1,0.09,0.21,0.25,0.09,0.38,0.76,0.44,0.19,0.18
chr12,24584274,0.03,0.07,0.03,0.12,0.0,0.0,0.0,0.16,0.56,0.14,0.1,0.04,0.56,0.44,0.56,0.35,0.05,0.33,0.4,0.5,0.59,0.32,0.32,0.38,0.24,0.19,0.07,0.07,0.3,0.35,0.0,0.12,0.09,0.0,0.07,0.12,0.65,0.74,0.44,0.27,0.09,0.1,0.0,0.0,0.03,0.0,0.0,0.08,0.24,0.0,0.0,0.15
chr12,24594493,0.06,0.35,0.08,0.38,0.0,0.0,0.0,0.62,1.0,0.48,0.13,0.07,1.0,0.91,1.0,0.97,0.42,0.64,0.97,1.0,0.7,0.88,0.76,0.81,0.68,0.44,0.05,0.3,0.81,0.52,0.21,0.24,0.66,0.04,0.14,0.35,0.96,1.0,0.62,0.4,0.31,0.1,0.04,0.07,0.33,0.12,0.22,0.2,0.64,0.03,0.0,0.34
chr12,24617710,0.0,0.38,0.0,0.16,0.0,0.0,0.0,0.27,0.58,0.09,0.11,0.03,0.52,0.61,0.61,0.52,0.14,0.2,0.5,0.62,0.54,0.44,0.54,0.19,0.5,0.22,0.17,0.25,0.59,0.24,0.25,0.04,0.31,0.0,0.03,0.21,0.43,0.43,0.29,0.37,0.25,0.0,0.05,0.0,0.08,0.0,0.17,0.0,0.48,0.06,0.0,0.16
chr12,24666286,0.97,0.75,0.94,0.79,1.0,0.96,1.0,0.53,0.26,0.43,0.92,1.0,0.29,0.37,0.5,0.38,0.75,0.39,0.36,0.31,0.47,0.49,0.5,0.68,0.5,0.76,0.85,0.88,0.39,0.7,0.75,1.0,0.38,1.0,0.93,0.68,0.38,0.32,0.65,0.7,0.88,1.0,1.0,0.97,0.91,0.81,0.89,0.76,0.52,0.96,1.0,0.85
chr12,25288343,0.93,0.43,0.89,0.61,1.0,1.0,1.0,0.32,0.0,0.46,0.77,0.97,0.0,0.0,0.0,0.0,0.6,0.45,0.09,0.0,0.29,0.08,0.24,0.27,0.25,0.64,0.74,0.64,0.0,0.44,0.65,0.88,0.34,1.0,0.85,0.65,0.04,0.0,0.21,0.28,0.57,0.87,0.86,1.0,0.74,0.85,0.93,0.83,0.18,0.93,0.94,0.71
chr12,25359696,0.0,0.27,0.09,0.18,0.0,0.0,0.0,0.35,0.56,0.24,0.12,0.0,0.53,0.43,0.56,0.54,0.26,0.5,0.5,0.76,0.54,0.72,0.55,0.42,0.32,0.23,0.15,0.07,0.53,0.27,0.35,0.1,0.57,0.0,0.03,0.33,0.56,0.67,0.53,0.49,0.33,0.04,0.0,0.0,0.18,0.09,0.08,0.11,0.53,0.08,0.02,0.12
chr12,25379503,1.0,0.74,0.96,0.79,1.0,1.0,1.0,0.67,0.25,0.57,0.92,1.0,0.2,0.5,0.35,0.39,0.7,0.53,0.33,0.33,0.5,0.33,0.48,0.57,0.32,0.82,0.94,0.79,0.26,0.58,0.82,0.9,0.3,1.0,1.0,0.96,0.5,0.48,0.79,0.7,0.89,0.97,1.0,1.0,0.91,0.89,1.0,0.84,0.48,0.94,1.0,1.0
chr12,25415059,0.97,0.56,0.94,0.46,1.0,1.0,1.0,0.44,0.0,0.61,0.76,0.96,0.05,0.0,0.0,0.15,0.53,0.4,0.1,0.0,0.23,0.27,0.12,0.52,0.48,0.71,0.8,0.8,0.39,0.42,1.0,0.87,0.52,1.0,0.94,0.71,0.06,0.14,0.42,0.41,0.82,0.8,1.0,0.89,0.9,0.96,0.89,0.78,0.3,0.93,1.0,0.69
chr12,25537903,0.0,0.42,0.06,0.08,0.0,0.0,0.0,0.53,0.68,0.38,0.05,0.0,0.75,0.92,0.67,0.71,0.32,0.48,0.85,0.85,0.6,0.61,0.63,0.68,0.68,0.29,0.16,0.23,0.75,0.39,0.16,0.13,0.78,0.0,0.14,0.33,0.96,0.69,0.52,0.63,0.23,0.07,0.0,0.0,0.03,0.09,0.11,0.09,0.5,0.13,0.02,0.21
chr12,25558002,0.0,0.54,0.06,0.46,0.0,0.0,0.0,0.62,0.95,0.47,0.05,0.03,0.95,0.95,0.89,0.93,0.51,0.69,0.96,1.0,0.84,1.0,0.86,0.72,0.57,0.33,0.12,0.27,0.89,0.58,0.19,0.15,0.81,0.0,0.15,0.27,0.95,0.9,0.59,0.73,0.26,0.16,0.0,0.0,0.12,0.11,0.0,0.13,0.8,0.14,0.0,0.29
chr13,5674463,0.62,0.48,1.0,1.0,1.0,1.0,1.0,0.49,1.0,0.89,0.88,0.96,1.0,1.0,1.0,1.0,0.47,1.0,1.0,1.0,1.0,1.0,0.93,1.0,1.0,0.63,0.81,0.79,1.0,0.97,0.74,0.74,1.0,1.0,1.0,1.0,0.97,0.97,1.0,1.0,0.69,0.43,0.44,1.0,0.46,0.45,0.49,0.83,0.97,0.63,1.0,0.86
chr13,5691353,0.42,0.5,0.97,1.0,0.94,1.0,0.92,0.53,0.88,1.0,0.83,0.97,1.0,1.0,0.96,0.97,0.46,0.97,1.0,1.0,0.93,0.91,0.93,1.0,0.97,0.6,0.71,0.79,0.96,0.93,0.69,0.88,0.97,1.0,0.86,0.93,0.96,1.0,0.97,0.92,0.33,0.5,0.48,0.88,0.58,0.32,0.46,0.68,0.97,0.37,1.0,0.95
chr13,5749894,0.35,0.42,1.0,1.0,1.0,1.0,1.0,0.44,0.93,1.0,0.86,1.0,1.0,1.0,1.0,1.0,0.35,1.0,1.0,1.0,1.0,0.84,0.91,1.0,1.0,0.45,0.58,0.62,0.94,0.87,0.82,0.8,0.91,1.0,0.69,0.93,0.79,1.0,0.91,0.92,0.38,0.41,0.43,1.0,0.47,0.4,0.26,0.64,1.0,0.31,1.0,0.75
chr13,5898153,0.55,0.5,0.83,0.9,1.0,0.82,0.97,0.36,0.93,1.0,0.71,0.97,1.0,0.97,0.91,1.0,0.51,0.97,0.96,0.91,0.97,1.0,1.0,1.0,1.0,0.44,0.62,0.56,1.0,0.94,0.67,0.85,0.96,1.0,0.83,0.96,0.92,0.84,0.91,0.98,0.5,0.29,0.41,0.95,0.49,0.68,0.68,0.74,0.94,0.58,0.97,0.8
chr13,19497682,0.38,0.5,0.9,0.84,0.94,0.86,0.97,0.58,0.93,1.0,0.54,0.97,0.93,0.95,1.0,1.0,0.47,1.0,0.94,0.94,1.0,1.0,0.97,1.0,1.0,0.55,0.49,0.59,1.0,1.0,0.62,0.93,0.97,1.0,0.56,1.0,0.89,0.9,1.0,1.0,0.51,0.6,0.57,0.97,0.5,0.57,0.37,0.5,0.97,0.57,0.9,0.86
chr13,19664014,0.33,0.45,1.0,0.97,1.0,1.0,1.0,0.49,0.93,0.95,0.56,1.0,1.0,1.0,1.0,0.97,0.43,1.0,1.0,1.0,1.0,0.88,0.94,0.94,0.95,0.5,0.45,0.59,0.87,0.91,0.64,0.75,0.93,1.0,0.6,0.56,0.88,0.96,0.92,0.95,0.46,0.39,0.38,1.0,0.4,0.47,0.27,0.29,1.0,0.74,0.98,0.77
chr13,23844312,0.81,0.59,0.47,0.5,0.47,0.63,0.38,0.78,0.33,0.75,0.48,0.42,0.36,0.5,0.38,0.39,0.38,0.58,0.38,0.52,0.28,0.37,0.56,0.57,0.44,0.5,0.44,0.45,0.54,0.47,0.27,0.38,0.11,0.28,0.81,0.94,0.45,0.83,0.93,0.89,0.85,0.73,0.85,0.9,0.96,0.95,0.81,0.85,0.83,0.78,0.75,0.62
chr13,26492528,0.67,0.75,0.29,0.33,0.24,0.28,0.21,0.68,0.19,0.26,0.43,0.35,0.22,0.23,0.21,0.26,0.22,0.31,0.26,0.3,0.36,0.1,0.44,0.17,0.27,0.4,0.33,0.22,0.31,0.25,0.13,0.33,0.37,0.36,0.79,0.52,0.29,0.89,0.81,0.48,0.52,0.41,0.48,0.33,0.59,0.78,0.73,0.44,0.69,0.64,0.6,0.22
chr13,27965486,0.39,0.42,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.73,0.14,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.04,0.45,0.09,0.0,0.0,0.35,0.09,0.23,0.83,0.71,0.75,0.74,0.18,0.0,0.02,0.77,0.57,0.0,0.19,0.09,0.4,0.38,0.3,0.0,0.38,0.33,0.27,0.05,0.51,0.46,0.0,0.78
chr14,254110,0.96,0.86,0.69,0.46,0.47,0.61,0.57,0.93,0.58,0.27,0.35,0.41,0.5,0.5,0.5,0.37,0.46,0.68,0.52,0.54,0.48,0.38,0.43,0.5,0.62,0.39,0.55,0.37,0.4,0.5,0.2,0.54,0.39,0.25,0.93,0.92,0.5,0.89,0.91,0.81,0.75,0.95,0.95,0.7,0.6,0.7,0.63,0.76,0.76,0.81,0.71,0.57
chr14,2259813,0.3,0.57,0.36,0.28,0.33,0.29,0.2,0.44,0.25,0.36,0.32,0.26,0.33,0.21,0.31,0.22,0.28,0.26,0.25,0.46,0.16,0.14,0.08,0.56,0.24,0.25,0.21,0.29,0.37,0.23,0.25,0.26,0.25,0.28,0.45,0.7,0.38,0.5,0.52,0.79,0.76,0.59,0.54,0.79,0.9,0.76,0.77,0.71,0.76,0.59,0.43,0.25
chr15,3843555,0.93,0.8,0.68,0.65,0.73,0.79,0.69,0.97,0.48,0.55,0.53,0.6,0.47,0.66,0.54,0.43,0.57,0.4,0.67,0.63,0.64,0.48,0.5,0.42,0.55,0.53,0.51,0.42,0.43,0.59,0.24,0.39,0.52,0.58,0.93,1.0,0.58,0.89,0.9,0.97,0.88,0.96,0.94,0.96,1.0,0.97,0.91,0.84,1.0,0.84,0.82,0.58
chr15,4374703,0.62,0.76,0.11,0.14,0.0,0.22,0.0,0.62,0.03,0.13,0.08,0.14,0.17,0.09,0.07,0.09,0.02,0.06,0.09,0.06,0.09,0.03,0.0,0.17,0.03,0.06,0.06,0.05,0.11,0.03,0.0,0.03,0.03,0.04,0.72,0.61,0.08,0.62,0.67,0.55,0.64,0.71,0.41,0.52,0.54,0.46,0.51,0.35,0.57,0.5,0.38,0.22
chr15,5398658,0.26,0.38,0.2,0.17,0.06,0.17,0.19,0.18,0.18,0.64,0.31,0.17,0.2,0.07,0.12,0.11,0.31,0.13,0.18,0.16,0.16,0.45,0.39,0.15,0.21,0.31,0.25,0.31,0.72,0.66,0.79,0.64,0.56,0.0,0.24,0.56,0.64,0.06,0.26,0.21,0.27,0.29,0.14,0.07,0.28,0.33,0.17,0.12,0.55,0.18,0.23,0.9
chr15,5639450,0.77,0.72,0.34,0.27,0.32,0.21,0.44,0.87,0.43,0.64,0.77,0.31,0.44,0.07,0.26,0.59,0.83,0.24,0.38,0.17,0.26,0.59,0.62,0.58,0.66,0.93,0.67,0.61,0.71,0.62,0.73,0.53,0.51,0.52,0.68,0.37,0.57,0.31,0.52,0.47,0.69,0.9,0.83,0.52,0.83,0.75,0.74,0.47,0.65,0.88,0.38,0.3
chr15,5659279,0.21,0.19,0.75,0.82,0.83,0.73,0.52,0.26,0.74,0.67,0.77,0.75,0.88,0.65,0.75,0.82,0.26,0.85,0.8,0.76,0.71,0.57,0.63,0.57,0.67,0.28,0.45,0.55,0.5,0.54,0.4,0.58,0.64,0.86,0.71,0.71,0.57,0.78,0.56,0.74,0.23,0.16,0.24,0.68,0.2,0.25,0.24,0.67,0.54,0.32,0.76,0.46
chr15,5789596,0.81,0.62,0.39,0.13,0.33,0.19,0.51,0.63,0.26,0.19,0.23,0.31,0.19,0.32,0.14,0.2,0.64,0.15,0.32,0.34,0.23,0.25,0.15,0.16,0.14,0.64,0.33,0.36,0.3,0.27,0.41,0.44,0.34,0.33,0.18,0.19,0.39,0.43,0.27,0.22,0.62,0.74,0.75,0.17,0.61,0.69,0.9,0.21,0.38,0.61,0.26,0.19
chr15,6907571,0.72,0.5,0.87,0.59,0.18,0.81,0.12,0.79,0.85,0.38,0.79,0.61,0.73,0.84,0.9,0.82,0.64,0.62,0.85,0.85,0.42,0.56,0.5,0.62,0.64,0.7,0.81,0.9,0.37,0.38,0.62,0.57,0.47,0.96,0.92,0.74,0.22,0.86,0.33,0.51,0.71,0.59,0.62,0.7,0.68,0.81,0.79,0.87,0.34,0.73,0.67,0.62
chr15,7650338,1.0,1.0,0.21,0.16,0.42,0.35,0.42,1.0,0.36,0.59,0.25,0.59,0.26,0.45,0.36,0.33,0.54,0.5,0.33,0.36,0.54,0.66,0.59,0.52,0.59,0.43,0.4,0.32,0.49,0.41,0.32,0.52,0.37,0.4,1.0,1.0,0.74,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,0.89,1.0,1.0,0.95,1.0,0.82,0.68
chr15,7749094,0.94,0.79,0.44,0.39,0.88,0.25,0.82,0.86,0.2,0.78,0.25,0.92,0.26,0.07,0.12,0.32,1.0,0.67,0.26,0.35,0.78,0.87,0.87,0.88,0.88,0.97,0.33,0.3,0.94,0.71,0.8,0.9,1.0,0.41,0.22,0.96,0.82,0.33,0.91,0.91,1.0,0.83,0.95,0.97,0.92,0.96,0.9,0.08,1.0,1.0,0.94,0.81
chr15,7763122,0.07,0.0,0.97,1.0,0.2,1.0,0.16,0.03,0.92,0.0,0.95,0.1,0.95,0.96,1.0,0.74,0.0,0.21,0.95,1.0,0.17,0.14,0.1,0.0,0.0,0.0,0.89,0.89,0.0,0.04,0.33,0.16,0.0,1.0,0.93,0.25,0.09,0.91,0.0,0.16,0.04,0.08,0.03,0.0,0.0,0.0,0.22,0.97,0.0,0.08,0.0,0.26
chr15,7824145,0.69,0.88,0.17,0.32,0.3,0.41,0.4,0.62,0.28,0.57,0.23,0.39,0.31,0.33,0.33,0.38,0.68,0.47,0.33,0.29,0.31,0.76,0.27,0.37,0.2,0.72,0.3,0.3,0.81,0.69,0.68,0.53,0.32,0.29,0.26,0.77,0.67,0.41,0.72,0.7,0.69,0.82,0.8,0.47,0.78,0.8,0.68,0.31,0.63,0.78,0.45,0.74
chr15,7846946,0.93,0.97,0.41,0.41,0.38,0.5,0.36,0.78,0.28,0.6,0.37,0.59,0.3,0.43,0.32,0.46,0.83,0.5,0.52,0.42,0.46,0.63,0.25,0.48,0.53,0.9,0.3,0.46,0.55,0.63,0.55,0.62,0.43,0.35,0.3,0.67,0.8,0.49,0.52,0.58,0.88,0.91,0.79,0.42,0.74,0.83,0.69,0.45,0.58,0.97,0.27,0.75
chr15,7885468,0.62,0.8,0.11,0.08,0.25,0.0,0.44,0.54,0.0,0.52,0.0,0.43,0.0,0.09,0.04,0.1,0.64,0.33,0.0,0.0,0.4,0.78,0.11,0.13,0.13,0.59,0.1,0.13,0.57,0.56,0.5,0.62,0.49,0.0,0.0,0.43,0.84,0.11,0.43,0.55,0.74,0.68,0.63,0.41,0.75,0.68,0.51,0.0,0.6,0.69,0.33,0.71
chr15,7906279,0.58,0.5,0.97,1.0,1.0,1.0,0.75,0.45,1.0,0.4,1.0,0.71,1.0,0.91,1.0,0.79,0.61,0.67,0.92,1.0,0.7,0.72,0.7,0.43,0.52,0.38,0.86,0.84,0.48,0.54,0.43,0.55,0.75,1.0,0.96,0.5,0.87,0.92,0.73,0.71,0.59,0.57,0.38,0.82,0.52,0.6,0.55,0.92,0.63,0.38,0.82,0.59
chr15,7933575,0.24,0.37,0.0,0.0,0.0,0.0,0.08,0.45,0.0,0.5,0.11,0.16,0.0,0.09,0.06,0.03,0.39,0.14,0.19,0.0,0.1,0.44,0.14,0.14,0.13,0.46,0.17,0.12,0.41,0.48,0.44,0.48,0.18,0.0,0.08,0.41,0.64,0.0,0.37,0.21,0.44,0.49,0.58,0.16,0.64,0.56,0.49,0.13,0.41,0.39,0.23,0.43
chr15,7971463,0.35,0.68,0.0,0.0,0.12,0.0,0.24,0.44,0.0,0.52,0.11,0.34,0.0,0.09,0.08,0.14,0.49,0.14,0.1,0.0,0.41,0.47,0.23,0.15,0.15,0.51,0.14,0.1,0.62,0.42,0.57,0.59,0.2,0.16,0.18,0.49,0.74,0.0,0.57,0.29,0.55,0.5,0.58,0.39,0.76,0.68,0.42,0.24,0.32,0.63,0.45,0.53
chr15,8032693,0.69,0.5,0.92,1.0,0.89,1.0,0.69,0.62,1.0,0.58,1.0,0.5,1.0,0.93,1.0,0.8,0.61,0.59,0.86,0.96,0.65,0.45,0.33,0.32,0.3,0.52,0.89,0.85,0.17,0.48,0.62,0.37,0.78,0.86,0.97,0.46,0.14,0.94,0.54,0.57,0.63,0.5,0.58,0.83,0.39,0.61,0.48,0.9,0.57,0.38,0.45,0.29
chr15,8072610,0.71,0.54,1.0,1.0,1.0,1.0,0.89,0.66,1.0,0.35,0.86,0.68,1.0,1.0,1.0,0.92,0.58,0.73,0.96,0.93,0.78,0.51,0.69,0.88,0.94,0.42,0.9,1.0,0.33,0.43,0.24,0.35,0.78,1.0,0.87,0.56,0.31,1.0,0.58,0.76,0.64,0.47,0.38,0.74,0.47,0.5,0.53,0.92,0.53,0.53,0.87,0.59
chr15,8164234,0.48,0.42,0.79,0.79,0.5,0.96,0.68,0.26,0.92,0.37,0.65,0.74,0.89,0.96,0.86,0.93,0.4,0.86,0.96,0.83,0.89,0.43,0.85,0.65,0.71,0.34,0.78,0.62,0.17,0.32,0.36,0.44,0.69,0.95,0.74,0.32,0.17,0.79,0.62,0.55,0.33,0.38,0.38,0.8,0.38,0.52,0.27,0.68,0.61,0.28,0.88,0.2
chr15,8190209,0.09,0.11,0.66,0.56,0.5,0.83,0.47,0.13,0.75,0.36,0.57,0.62,0.63,0.77,0.82,0.52,0.14,0.76,0.72,0.76,0.82,0.3,0.68,0.63,0.64,0.1,0.53,0.43,0.04,0.21,0.3,0.28,0.47,0.68,0.65,0.24,0.12,0.66,0.44,0.56,0.18,0.07,0.25,0.54,0.11,0.08,0.21,0.41,0.41,0.06,0.67,0.23
chr15,8214326,0.91,0.92,0.59,0.72,0.84,0.5,0.72,0.94,0.58,1.0,0.71,0.68,0.4,0.38,0.59,0.52,0.98,0.44,0.55,0.5,0.31,0.74,0.6,0.69,0.67,0.96,0.69,0.69,0.94,0.91,0.8,0.95,0.83,0.28,0.5,0.94,0.96,0.66,0.61,0.52,0.97,0.84,0.94,0.6,0.94,0.95,0.79,0.64,0.78,1.0,0.4,0.75
chr15,8273819,0.53,0.67,0.09,0.25,0.45,0.15,0.36,0.57,0.15,0.6,0.17,0.32,0.13,0.03,0.04,0.2,0.76,0.07,0.08,0.03,0.14,0.71,0.25,0.32,0.26,0.84,0.3,0.34,0.88,0.75,0.73,0.63,0.31,0.17,0.1,0.67,0.8,0.17,0.41,0.43,0.74,0.75,0.62,0.11,0.82,0.6,0.76,0.3,0.49,0.63,0.21,0.7
chr15,8328829,0.64,0.69,0.56,0.27,0.5,0.42,0.5,0.71,0.19,0.69,0.5,0.3,0.36,0.11,0.14,0.15,0.73,0.2,0.42,0.15,0.36,0.75,0.33,0.42,0.19,0.79,0.45,0.45,0.77,0.76,0.72,0.59,0.62,0.52,0.3,0.92,0.92,0.26,0.56,0.53,0.77,0.72,0.64,0.24,0.64,0.77,0.75,0.45,0.68,0.73,0.39,0.82
chr15,8341993,0.5,0.81,0.18,0.17,0.67,0.12,0.38,0.59,0.3,0.61,0.29,0.26,0.25,0.11,0.24,0.2,0.86,0.07,0.14,0.15,0.21,0.75,0.36,0.37,0.28,0.84,0.34,0.39,0.89,0.75,0.53,0.62,0.27,0.05,0.11,0.71,0.83,0.19,0.44,0.44,0.77,0.59,0.72,0.29,0.74,0.63,0.73,0.29,0.55,0.63,0.34,0.62
chr15,8410476,0.54,0.5,0.76,0.79,0.47,0.95,0.57,0.42,0.88,0.45,0.77,0.75,0.93,1.0,0.92,0.93,0.29,0.84,0.94,0.97,0.81,0.41,0.7,0.73,0.67,0.29,0.83,0.57,0.33,0.22,0.27,0.39,0.69,1.0,0.9,0.32,0.19,0.91,0.61,0.71,0.34,0.41,0.48,0.77,0.37,0.51,0.4,0.79,0.51,0.34,0.7,0.14
chr15,8425318,0.62,0.83,0.03,0.12,0.59,0.18,0.5,0.53,0.08,0.6,0.05,0.3,0.19,0.0,0.0,0.15,0.61,0.21,0.2,0.11,0.18,0.6,0.44,0.21,0.39,0.78,0.22,0.25,0.8,0.56,0.55,0.46,0.49,0.06,0.0,0.68,0.72,0.09,0.41,0.45,0.43,0.59,0.48,0.5,0.7,0.59,0.61,0.11,0.39,0.64,0.19,0.52
chr15,8450627,0.58,0.62,0.38,0.25,0.65,0.29,0.73,0.56,0.36,0.62,0.25,0.36,0.22,0.22,0.37,0.2,0.79,0.46,0.15,0.08,0.67,0.69,0.42,0.61,0.55,0.81,0.49,0.44,0.86,0.93,0.88,0.76,0.67,0.17,0.33,0.84,0.83,0.27,0.5,0.63,0.71,0.77,0.74,0.47,0.81,0.79,0.67,0.39,0.63,0.71,0.51,0.77
chr15,8477181,0.48,0.53,0.24,0.06,0.67,0.15,0.49,0.58,0.06,0.67,0.09,0.38,0.23,0.0,0.25,0.15,0.63,0.17,0.1,0.05,0.58,0.52,0.31,0.24,0.42,0.7,0.23,0.19,0.68,0.66,0.65,0.7,0.5,0.25,0.19,0.93,0.81,0.05,0.41,0.29,0.73,0.62,0.73,0.39,0.89,0.58,0.57,0.04,0.47,0.68,0.49,0.65
chr15,8506502,0.37,0.41,0.75,0.82,0.37,0.76,0.44,0.46,0.75,0.43,0.71,0.56,0.69,0.82,0.74,0.61,0.22,0.59,0.74,0.68,0.54,0.34,0.52,0.67,0.5,0.18,0.74,0.56,0.13,0.26,0.48,0.26,0.58,0.43,0.69,0.27,0.15,0.55,0.52,0.62,0.19,0.41,0.21,0.44,0.22,0.63,0.39,0.92,0.53,0.25,0.42,0.24
chr15,8572736,0.66,0.75,0.1,0.07,0.14,0.0,0.37,0.53,0.12,0.43,0.29,0.39,0.06,0.13,0.08,0.25,0.7,0.35,0.08,0.08,0.31,0.57,0.14,0.3,0.25,0.55,0.36,0.23,0.48,0.56,0.12,0.52,0.27,0.33,0.31,0.68,0.41,0.27,0.21,0.4,0.62,0.72,0.75,0.2,0.72,0.48,0.58,0.1,0.55,0.68,0.54,0.32
chr15,8707860,0.18,0.13,0.53,0.34,0.81,0.59,0.79,0.17,0.67,0.32,0.08,0.53,0.39,0.51,0.5,0.65,0.17,0.4,0.5,0.75,0.67,0.3,0.48,0.6,0.64,0.15,0.3,0.22,0.07,0.29,0.1,0.18,0.61,0.43,0.21,0.27,0.13,0.45,0.31,0.37,0.12,0.29,0.12,0.74,0.21,0.16,0.27,0.28,0.34,0.22,0.53,0.41
chr15,8722522,0.71,0.5,1.0,0.93,0.76,0.89,0.63,0.57,0.92,0.55,0.93,0.45,1.0,0.96,1.0,0.92,0.4,0.56,0.93,0.97,0.48,0.68,0.59,0.67,0.68,0.39,0.74,0.84,0.53,0.66,0.46,0.38,0.41,0.91,0.86,0.64,0.65,0.97,0.47,0.54,0.54,0.44,0.42,0.56,0.5,0.39,0.44,0.8,0.48,0.33,0.6,0.45
chr15,8796158,0.56,0.24,0.74,0.81,0.4,0.79,0.51,0.21,0.93,0.38,0.77,0.4,0.64,0.79,0.93,0.74,0.31,0.42,0.62,0.84,0.5,0.39,0.61,0.63,0.58,0.29,0.86,0.82,0.48,0.45,0.71,0.58,0.49,0.8,0.84,0.62,0.8,0.69,0.5,0.5,0.21,0.22,0.5,0.33,0.31,0.25,0.36,0.69,0.42,0.42,0.38,0.59
chr15,8854606,0.93,0.9,0.05,0.0,0.88,0.0,0.91,0.88,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.21,0.92,0.57,0.13,0.03,0.81,0.61,0.82,0.97,0.96,0.98,0.18,0.16,0.41,0.44,0.13,0.28,0.67,0.17,0.0,0.41,0.44,0.0,0.52,0.81,0.96,0.91,0.91,0.77,1.0,1.0,0.74,0.0,0.69,0.82,0.94,0.36
chr15,8896574,0.39,0.14,0.98,1.0,0.33,1.0,0.27,0.18,1.0,0.24,1.0,0.24,1.0,0.95,1.0,0.84,0.21,0.53,0.84,0.97,0.45,0.56,0.44,0.21,0.27,0.11,0.89,0.79,0.23,0.31,0.7,0.4,0.14,1.0,1.0,0.21,0.53,0.95,0.14,0.29,0.22,0.14,0.32,0.35,0.31,0.26,0.32,0.96,0.26,0.27,0.3,0.24
chr15,8941407,0.36,0.41,0.94,0.97,0.0,0.91,0.1,0.21,0.96,0.38,0.96,0.0,0.93,0.92,0.88,0.68,0.12,0.3,0.85,0.88,0.16,0.46,0.18,0.0,0.03,0.07,0.68,0.59,0.33,0.64,0.76,0.5,0.17,0.89,0.94,0.46,0.57,0.82,0.11,0.18,0.24,0.25,0.19,0.06,0.11,0.17,0.32,0.84,0.25,0.24,0.07,0.34
chr15,8960751,0.32,0.38,0.73,0.72,0.08,0.74,0.31,0.32,0.54,0.8,0.21,0.24,0.39,0.48,0.22,0.2,0.29,0.33,0.33,0.44,0.37,0.63,0.38,0.21,0.18,0.54,0.45,0.36,0.86,0.66,0.85,0.86,0.56,0.64,0.5,0.77,0.82,0.33,0.44,0.65,0.21,0.52,0.27,0.25,0.24,0.52,0.5,0.33,0.41,0.42,0.36,0.84
